Price,City,Location,RoomsNr,Surface
50500,Sibiu,Arhitectilor,1,26
83900,Sibiu,Turnisor,3,47
58999,Sibiu,Vasile Aaron,3,55
119000,Sibiu,Mihai Viteazul,3,66
94000,Sibiu,Mihai Viteazul,2,56
48000,Sibiu,Hipodrom 3,1,26
144800,Sibiu,Strand,3,65
52500,Sibiu,Lazaret,1,30
42500,Sibiu,Tiglari,2,27
179900,Sibiu,Turnisor,3,61
49900,Sibiu,Stefan cel Mare,2,42
320000,Sibiu,Strand,4,150
65000,Sibiu,Mihai Viteazul,2,36
20000,Sibiu,Tiglari,1,13
160000,Sibiu,Turnisor,5,101
110000,Sibiu,Hipodrom 3,3,83
109999,Sibiu,Arhitectilor,3,64
115000,Sibiu,Vasile Aaron,2,55
95000,Sibiu,Terezian,3,56
86499,Sibiu,Terezian,2,53
87600,Sibiu,Hipodrom 3,2,52
50500,Sibiu,Arhitectilor,1,26
83900,Sibiu,Turnisor,3,47
58999,Sibiu,Vasile Aaron,3,55
119000,Sibiu,Mihai Viteazul,3,66
94000,Sibiu,Mihai Viteazul,2,56
48000,Sibiu,Hipodrom 3,1,26
144800,Sibiu,Strand,3,65
52500,Sibiu,Lazaret,1,30
42500,Sibiu,Tiglari,2,27
179900,Sibiu,Turnisor,3,61
49900,Sibiu,Stefan cel Mare,2,42
320000,Sibiu,Strand,4,150
65000,Sibiu,Mihai Viteazul,2,36
20000,Sibiu,Tiglari,1,13
160000,Sibiu,Turnisor,5,101
110000,Sibiu,Hipodrom 3,3,83
109999,Sibiu,Arhitectilor,3,64
115000,Sibiu,Vasile Aaron,2,55
95000,Sibiu,Terezian,3,56
86499,Sibiu,Terezian,2,53
87600,Sibiu,Hipodrom 3,2,52
50500,Sibiu,Arhitectilor,1,26
83900,Sibiu,Turnisor,3,47
58999,Sibiu,Vasile Aaron,3,55
119000,Sibiu,Mihai Viteazul,3,66
94000,Sibiu,Mihai Viteazul,2,56
48000,Sibiu,Hipodrom 3,1,26
144800,Sibiu,Strand,3,65
52500,Sibiu,Lazaret,1,30
42500,Sibiu,Tiglari,2,27
179900,Sibiu,Turnisor,3,61
49900,Sibiu,Stefan cel Mare,2,42
320000,Sibiu,Strand,4,150
65000,Sibiu,Mihai Viteazul,2,36
20000,Sibiu,Tiglari,1,13
160000,Sibiu,Turnisor,5,101
110000,Sibiu,Hipodrom 3,3,83
109999,Sibiu,Arhitectilor,3,64
115000,Sibiu,Vasile Aaron,2,55
95000,Sibiu,Terezian,3,56
86499,Sibiu,Terezian,2,53
87600,Sibiu,Hipodrom 3,2,52
50500,Sibiu,Arhitectilor,1,26
83900,Sibiu,Turnisor,3,47
58999,Sibiu,Vasile Aaron,3,55
119000,Sibiu,Mihai Viteazul,3,66
94000,Sibiu,Mihai Viteazul,2,56
48000,Sibiu,Hipodrom 3,1,26
144800,Sibiu,Strand,3,65
52500,Sibiu,Lazaret,1,30
42500,Sibiu,Tiglari,2,27
179900,Sibiu,Turnisor,3,61
49900,Sibiu,Stefan cel Mare,2,42
320000,Sibiu,Strand,4,150
65000,Sibiu,Mihai Viteazul,2,36
20000,Sibiu,Tiglari,1,13
160000,Sibiu,Turnisor,5,101
110000,Sibiu,Hipodrom 3,3,83
109999,Sibiu,Arhitectilor,3,64
115000,Sibiu,Vasile Aaron,2,55
95000,Sibiu,Terezian,3,56
86499,Sibiu,Terezian,2,53
87600,Sibiu,Hipodrom 3,2,52
50500,Sibiu,Arhitectilor,1,26
83900,Sibiu,Turnisor,3,47
58999,Sibiu,Vasile Aaron,3,55
119000,Sibiu,Mihai Viteazul,3,66
94000,Sibiu,Mihai Viteazul,2,56
48000,Sibiu,Hipodrom 3,1,26
144800,Sibiu,Strand,3,65
52500,Sibiu,Lazaret,1,30
42500,Sibiu,Tiglari,2,27
179900,Sibiu,Turnisor,3,61
49900,Sibiu,Stefan cel Mare,2,42
320000,Sibiu,Strand,4,150
65000,Sibiu,Mihai Viteazul,2,36
20000,Sibiu,Tiglari,1,13
160000,Sibiu,Turnisor,5,101
110000,Sibiu,Hipodrom 3,3,83
109999,Sibiu,Arhitectilor,3,64
115000,Sibiu,Vasile Aaron,2,55
95000,Sibiu,Terezian,3,56
86499,Sibiu,Terezian,2,53
87600,Sibiu,Hipodrom 3,2,52
50500,Sibiu,Arhitectilor,1,26
83900,Sibiu,Turnisor,3,47
58999,Sibiu,Vasile Aaron,3,55
119000,Sibiu,Mihai Viteazul,3,66
94000,Sibiu,Mihai Viteazul,2,56
48000,Sibiu,Hipodrom 3,1,26
144800,Sibiu,Strand,3,65
52500,Sibiu,Lazaret,1,30
42500,Sibiu,Tiglari,2,27
179900,Sibiu,Turnisor,3,61
49900,Sibiu,Stefan cel Mare,2,42
320000,Sibiu,Strand,4,150
65000,Sibiu,Mihai Viteazul,2,36
20000,Sibiu,Tiglari,1,13
160000,Sibiu,Turnisor,5,101
110000,Sibiu,Hipodrom 3,3,83
109999,Sibiu,Arhitectilor,3,64
115000,Sibiu,Vasile Aaron,2,55
95000,Sibiu,Terezian,3,56
86499,Sibiu,Terezian,2,53
87600,Sibiu,Hipodrom 3,2,52
50500,Sibiu,Arhitectilor,1,26
83900,Sibiu,Turnisor,3,47
58999,Sibiu,Vasile Aaron,3,55
119000,Sibiu,Mihai Viteazul,3,66
94000,Sibiu,Mihai Viteazul,2,56
48000,Sibiu,Hipodrom 3,1,26
144800,Sibiu,Strand,3,65
52500,Sibiu,Lazaret,1,30
42500,Sibiu,Tiglari,2,27
179900,Sibiu,Turnisor,3,61
49900,Sibiu,Stefan cel Mare,2,42
320000,Sibiu,Strand,4,150
65000,Sibiu,Mihai Viteazul,2,36
20000,Sibiu,Tiglari,1,13
160000,Sibiu,Turnisor,5,101
110000,Sibiu,Hipodrom 3,3,83
109999,Sibiu,Arhitectilor,3,64
115000,Sibiu,Vasile Aaron,2,55
95000,Sibiu,Terezian,3,56
86499,Sibiu,Terezian,2,53
87600,Sibiu,Hipodrom 3,2,52
50500,Sibiu,Arhitectilor,1,26
83900,Sibiu,Turnisor,3,47
58999,Sibiu,Vasile Aaron,3,55
119000,Sibiu,Mihai Viteazul,3,66
94000,Sibiu,Mihai Viteazul,2,56
48000,Sibiu,Hipodrom 3,1,26
144800,Sibiu,Strand,3,65
52500,Sibiu,Lazaret,1,30
42500,Sibiu,Tiglari,2,27
179900,Sibiu,Turnisor,3,61
49900,Sibiu,Stefan cel Mare,2,42
320000,Sibiu,Strand,4,150
65000,Sibiu,Mihai Viteazul,2,36
20000,Sibiu,Tiglari,1,13
160000,Sibiu,Turnisor,5,101
110000,Sibiu,Hipodrom 3,3,83
109999,Sibiu,Arhitectilor,3,64
115000,Sibiu,Vasile Aaron,2,55
95000,Sibiu,Terezian,3,56
86499,Sibiu,Terezian,2,53
87600,Sibiu,Hipodrom 3,2,52
50500,Sibiu,Arhitectilor,1,26
83900,Sibiu,Turnisor,3,47
58999,Sibiu,Vasile Aaron,3,55
119000,Sibiu,Mihai Viteazul,3,66
94000,Sibiu,Mihai Viteazul,2,56
48000,Sibiu,Hipodrom 3,1,26
144800,Sibiu,Strand,3,65
52500,Sibiu,Lazaret,1,30
42500,Sibiu,Tiglari,2,27
179900,Sibiu,Turnisor,3,61
49900,Sibiu,Stefan cel Mare,2,42
320000,Sibiu,Strand,4,150
65000,Sibiu,Mihai Viteazul,2,36
20000,Sibiu,Tiglari,1,13
160000,Sibiu,Turnisor,5,101
110000,Sibiu,Hipodrom 3,3,83
109999,Sibiu,Arhitectilor,3,64
115000,Sibiu,Vasile Aaron,2,55
95000,Sibiu,Terezian,3,56
86499,Sibiu,Terezian,2,53
87600,Sibiu,Hipodrom 3,2,52
50500,Sibiu,Arhitectilor,1,26
83900,Sibiu,Turnisor,3,47
58999,Sibiu,Vasile Aaron,3,55
119000,Sibiu,Mihai Viteazul,3,66
94000,Sibiu,Mihai Viteazul,2,56
48000,Sibiu,Hipodrom 3,1,26
144800,Sibiu,Strand,3,65
52500,Sibiu,Lazaret,1,30
42500,Sibiu,Tiglari,2,27
179900,Sibiu,Turnisor,3,61
49900,Sibiu,Stefan cel Mare,2,42
320000,Sibiu,Strand,4,150
65000,Sibiu,Mihai Viteazul,2,36
20000,Sibiu,Tiglari,1,13
160000,Sibiu,Turnisor,5,101
110000,Sibiu,Hipodrom 3,3,83
109999,Sibiu,Arhitectilor,3,64
115000,Sibiu,Vasile Aaron,2,55
95000,Sibiu,Terezian,3,56
86499,Sibiu,Terezian,2,53
87600,Sibiu,Hipodrom 3,2,52
50500,Sibiu,Arhitectilor,1,26
83900,Sibiu,Turnisor,3,47
58999,Sibiu,Vasile Aaron,3,55
119000,Sibiu,Mihai Viteazul,3,66
94000,Sibiu,Mihai Viteazul,2,56
48000,Sibiu,Hipodrom 3,1,26
144800,Sibiu,Strand,3,65
52500,Sibiu,Lazaret,1,30
42500,Sibiu,Tiglari,2,27
179900,Sibiu,Turnisor,3,61
49900,Sibiu,Stefan cel Mare,2,42
320000,Sibiu,Strand,4,150
65000,Sibiu,Mihai Viteazul,2,36
20000,Sibiu,Tiglari,1,13
160000,Sibiu,Turnisor,5,101
110000,Sibiu,Hipodrom 3,3,83
109999,Sibiu,Arhitectilor,3,64
115000,Sibiu,Vasile Aaron,2,55
95000,Sibiu,Terezian,3,56
86499,Sibiu,Terezian,2,53
87600,Sibiu,Hipodrom 3,2,52
50500,Sibiu,Arhitectilor,1,26
83900,Sibiu,Turnisor,3,47
58999,Sibiu,Vasile Aaron,3,55
119000,Sibiu,Mihai Viteazul,3,66
94000,Sibiu,Mihai Viteazul,2,56
48000,Sibiu,Hipodrom 3,1,26
144800,Sibiu,Strand,3,65
52500,Sibiu,Lazaret,1,30
42500,Sibiu,Tiglari,2,27
179900,Sibiu,Turnisor,3,61
49900,Sibiu,Stefan cel Mare,2,42
320000,Sibiu,Strand,4,150
65000,Sibiu,Mihai Viteazul,2,36
20000,Sibiu,Tiglari,1,13
160000,Sibiu,Turnisor,5,101
110000,Sibiu,Hipodrom 3,3,83
109999,Sibiu,Arhitectilor,3,64
115000,Sibiu,Vasile Aaron,2,55
95000,Sibiu,Terezian,3,56
86499,Sibiu,Terezian,2,53
87600,Sibiu,Hipodrom 3,2,52
50500,Sibiu,Arhitectilor,1,26
83900,Sibiu,Turnisor,3,47
58999,Sibiu,Vasile Aaron,3,55
119000,Sibiu,Mihai Viteazul,3,66
94000,Sibiu,Mihai Viteazul,2,56
48000,Sibiu,Hipodrom 3,1,26
144800,Sibiu,Strand,3,65
52500,Sibiu,Lazaret,1,30
42500,Sibiu,Tiglari,2,27
179900,Sibiu,Turnisor,3,61
49900,Sibiu,Stefan cel Mare,2,42
320000,Sibiu,Strand,4,150
65000,Sibiu,Mihai Viteazul,2,36
20000,Sibiu,Tiglari,1,13
160000,Sibiu,Turnisor,5,101
110000,Sibiu,Hipodrom 3,3,83
109999,Sibiu,Arhitectilor,3,64
115000,Sibiu,Vasile Aaron,2,55
95000,Sibiu,Terezian,3,56
86499,Sibiu,Terezian,2,53
87600,Sibiu,Hipodrom 3,2,52
50500,Sibiu,Arhitectilor,1,26
83900,Sibiu,Turnisor,3,47
58999,Sibiu,Vasile Aaron,3,55
119000,Sibiu,Mihai Viteazul,3,66
94000,Sibiu,Mihai Viteazul,2,56
48000,Sibiu,Hipodrom 3,1,26
144800,Sibiu,Strand,3,65
52500,Sibiu,Lazaret,1,30
42500,Sibiu,Tiglari,2,27
179900,Sibiu,Turnisor,3,61
49900,Sibiu,Stefan cel Mare,2,42
320000,Sibiu,Strand,4,150
65000,Sibiu,Mihai Viteazul,2,36
20000,Sibiu,Tiglari,1,13
160000,Sibiu,Turnisor,5,101
110000,Sibiu,Hipodrom 3,3,83
109999,Sibiu,Arhitectilor,3,64
115000,Sibiu,Vasile Aaron,2,55
95000,Sibiu,Terezian,3,56
86499,Sibiu,Terezian,2,53
87600,Sibiu,Hipodrom 3,2,52
50500,Sibiu,Arhitectilor,1,26
83900,Sibiu,Turnisor,3,47
58999,Sibiu,Vasile Aaron,3,55
119000,Sibiu,Mihai Viteazul,3,66
94000,Sibiu,Mihai Viteazul,2,56
48000,Sibiu,Hipodrom 3,1,26
144800,Sibiu,Strand,3,65
52500,Sibiu,Lazaret,1,30
42500,Sibiu,Tiglari,2,27
179900,Sibiu,Turnisor,3,61
49900,Sibiu,Stefan cel Mare,2,42
320000,Sibiu,Strand,4,150
65000,Sibiu,Mihai Viteazul,2,36
20000,Sibiu,Tiglari,1,13
160000,Sibiu,Turnisor,5,101
110000,Sibiu,Hipodrom 3,3,83
109999,Sibiu,Arhitectilor,3,64
115000,Sibiu,Vasile Aaron,2,55
95000,Sibiu,Terezian,3,56
86499,Sibiu,Terezian,2,53
87600,Sibiu,Hipodrom 3,2,52
50500,Sibiu,Arhitectilor,1,26
83900,Sibiu,Turnisor,3,47
58999,Sibiu,Vasile Aaron,3,55
119000,Sibiu,Mihai Viteazul,3,66
94000,Sibiu,Mihai Viteazul,2,56
48000,Sibiu,Hipodrom 3,1,26
144800,Sibiu,Strand,3,65
52500,Sibiu,Lazaret,1,30
42500,Sibiu,Tiglari,2,27
179900,Sibiu,Turnisor,3,61
49900,Sibiu,Stefan cel Mare,2,42
320000,Sibiu,Strand,4,150
65000,Sibiu,Mihai Viteazul,2,36
20000,Sibiu,Tiglari,1,13
160000,Sibiu,Turnisor,5,101
110000,Sibiu,Hipodrom 3,3,83
109999,Sibiu,Arhitectilor,3,64
115000,Sibiu,Vasile Aaron,2,55
95000,Sibiu,Terezian,3,56
86499,Sibiu,Terezian,2,53
87600,Sibiu,Hipodrom 3,2,52
50500,Sibiu,Arhitectilor,1,26
83900,Sibiu,Turnisor,3,47
58999,Sibiu,Vasile Aaron,3,55
119000,Sibiu,Mihai Viteazul,3,66
94000,Sibiu,Mihai Viteazul,2,56
48000,Sibiu,Hipodrom 3,1,26
144800,Sibiu,Strand,3,65
52500,Sibiu,Lazaret,1,30
42500,Sibiu,Tiglari,2,27
179900,Sibiu,Turnisor,3,61
49900,Sibiu,Stefan cel Mare,2,42
320000,Sibiu,Strand,4,150
65000,Sibiu,Mihai Viteazul,2,36
20000,Sibiu,Tiglari,1,13
160000,Sibiu,Turnisor,5,101
110000,Sibiu,Hipodrom 3,3,83
109999,Sibiu,Arhitectilor,3,64
115000,Sibiu,Vasile Aaron,2,55
95000,Sibiu,Terezian,3,56
86499,Sibiu,Terezian,2,53
87600,Sibiu,Hipodrom 3,2,52
50500,Sibiu,Arhitectilor,1,26
83900,Sibiu,Turnisor,3,47
58999,Sibiu,Vasile Aaron,3,55
119000,Sibiu,Mihai Viteazul,3,66
94000,Sibiu,Mihai Viteazul,2,56
48000,Sibiu,Hipodrom 3,1,26
144800,Sibiu,Strand,3,65
52500,Sibiu,Lazaret,1,30
42500,Sibiu,Tiglari,2,27
179900,Sibiu,Turnisor,3,61
49900,Sibiu,Stefan cel Mare,2,42
320000,Sibiu,Strand,4,150
65000,Sibiu,Mihai Viteazul,2,36
20000,Sibiu,Tiglari,1,13
160000,Sibiu,Turnisor,5,101
110000,Sibiu,Hipodrom 3,3,83
109999,Sibiu,Arhitectilor,3,64
115000,Sibiu,Vasile Aaron,2,55
95000,Sibiu,Terezian,3,56
86499,Sibiu,Terezian,2,53
87600,Sibiu,Hipodrom 3,2,52
50500,Sibiu,Arhitectilor,1,26
83900,Sibiu,Turnisor,3,47
58999,Sibiu,Vasile Aaron,3,55
119000,Sibiu,Mihai Viteazul,3,66
94000,Sibiu,Mihai Viteazul,2,56
48000,Sibiu,Hipodrom 3,1,26
144800,Sibiu,Strand,3,65
52500,Sibiu,Lazaret,1,30
42500,Sibiu,Tiglari,2,27
179900,Sibiu,Turnisor,3,61
49900,Sibiu,Stefan cel Mare,2,42
320000,Sibiu,Strand,4,150
65000,Sibiu,Mihai Viteazul,2,36
20000,Sibiu,Tiglari,1,13
160000,Sibiu,Turnisor,5,101
110000,Sibiu,Hipodrom 3,3,83
109999,Sibiu,Arhitectilor,3,64
115000,Sibiu,Vasile Aaron,2,55
95000,Sibiu,Terezian,3,56
86499,Sibiu,Terezian,2,53
87600,Sibiu,Hipodrom 3,2,52
50500,Sibiu,Arhitectilor,1,26
83900,Sibiu,Turnisor,3,47
58999,Sibiu,Vasile Aaron,3,55
119000,Sibiu,Mihai Viteazul,3,66
94000,Sibiu,Mihai Viteazul,2,56
48000,Sibiu,Hipodrom 3,1,26
144800,Sibiu,Strand,3,65
52500,Sibiu,Lazaret,1,30
42500,Sibiu,Tiglari,2,27
179900,Sibiu,Turnisor,3,61
49900,Sibiu,Stefan cel Mare,2,42
320000,Sibiu,Strand,4,150
65000,Sibiu,Mihai Viteazul,2,36
20000,Sibiu,Tiglari,1,13
160000,Sibiu,Turnisor,5,101
110000,Sibiu,Hipodrom 3,3,83
109999,Sibiu,Arhitectilor,3,64
115000,Sibiu,Vasile Aaron,2,55
95000,Sibiu,Terezian,3,56
86499,Sibiu,Terezian,2,53
87600,Sibiu,Hipodrom 3,2,52
50500,Sibiu,Arhitectilor,1,26
83900,Sibiu,Turnisor,3,47
58999,Sibiu,Vasile Aaron,3,55
119000,Sibiu,Mihai Viteazul,3,66
94000,Sibiu,Mihai Viteazul,2,56
48000,Sibiu,Hipodrom 3,1,26
144800,Sibiu,Strand,3,65
52500,Sibiu,Lazaret,1,30
42500,Sibiu,Tiglari,2,27
179900,Sibiu,Turnisor,3,61
49900,Sibiu,Stefan cel Mare,2,42
320000,Sibiu,Strand,4,150
65000,Sibiu,Mihai Viteazul,2,36
20000,Sibiu,Tiglari,1,13
160000,Sibiu,Turnisor,5,101
110000,Sibiu,Hipodrom 3,3,83
109999,Sibiu,Arhitectilor,3,64
115000,Sibiu,Vasile Aaron,2,55
95000,Sibiu,Terezian,3,56
86499,Sibiu,Terezian,2,53
87600,Sibiu,Hipodrom 3,2,52
50500,Sibiu,Arhitectilor,1,26
83900,Sibiu,Turnisor,3,47
58999,Sibiu,Vasile Aaron,3,55
119000,Sibiu,Mihai Viteazul,3,66
94000,Sibiu,Mihai Viteazul,2,56
48000,Sibiu,Hipodrom 3,1,26
144800,Sibiu,Strand,3,65
52500,Sibiu,Lazaret,1,30
42500,Sibiu,Tiglari,2,27
179900,Sibiu,Turnisor,3,61
49900,Sibiu,Stefan cel Mare,2,42
320000,Sibiu,Strand,4,150
65000,Sibiu,Mihai Viteazul,2,36
20000,Sibiu,Tiglari,1,13
160000,Sibiu,Turnisor,5,101
110000,Sibiu,Hipodrom 3,3,83
109999,Sibiu,Arhitectilor,3,64
115000,Sibiu,Vasile Aaron,2,55
95000,Sibiu,Terezian,3,56
86499,Sibiu,Terezian,2,53
87600,Sibiu,Hipodrom 3,2,52
50500,Sibiu,Arhitectilor,1,26
83900,Sibiu,Turnisor,3,47
58999,Sibiu,Vasile Aaron,3,55
119000,Sibiu,Mihai Viteazul,3,66
94000,Sibiu,Mihai Viteazul,2,56
48000,Sibiu,Hipodrom 3,1,26
144800,Sibiu,Strand,3,65
52500,Sibiu,Lazaret,1,30
42500,Sibiu,Tiglari,2,27
179900,Sibiu,Turnisor,3,61
49900,Sibiu,Stefan cel Mare,2,42
320000,Sibiu,Strand,4,150
65000,Sibiu,Mihai Viteazul,2,36
20000,Sibiu,Tiglari,1,13
160000,Sibiu,Turnisor,5,101
110000,Sibiu,Hipodrom 3,3,83
109999,Sibiu,Arhitectilor,3,64
115000,Sibiu,Vasile Aaron,2,55
95000,Sibiu,Terezian,3,56
86499,Sibiu,Terezian,2,53
87600,Sibiu,Hipodrom 3,2,52
50500,Sibiu,Arhitectilor,1,26
83900,Sibiu,Turnisor,3,47
58999,Sibiu,Vasile Aaron,3,55
119000,Sibiu,Mihai Viteazul,3,66
94000,Sibiu,Mihai Viteazul,2,56
48000,Sibiu,Hipodrom 3,1,26
144800,Sibiu,Strand,3,65
52500,Sibiu,Lazaret,1,30
42500,Sibiu,Tiglari,2,27
179900,Sibiu,Turnisor,3,61
49900,Sibiu,Stefan cel Mare,2,42
320000,Sibiu,Strand,4,150
65000,Sibiu,Mihai Viteazul,2,36
20000,Sibiu,Tiglari,1,13
160000,Sibiu,Turnisor,5,101
110000,Sibiu,Hipodrom 3,3,83
109999,Sibiu,Arhitectilor,3,64
115000,Sibiu,Vasile Aaron,2,55
95000,Sibiu,Terezian,3,56
86499,Sibiu,Terezian,2,53
87600,Sibiu,Hipodrom 3,2,52
50500,Sibiu,Arhitectilor,1,26
83900,Sibiu,Turnisor,3,47
58999,Sibiu,Vasile Aaron,3,55
119000,Sibiu,Mihai Viteazul,3,66
94000,Sibiu,Mihai Viteazul,2,56
48000,Sibiu,Hipodrom 3,1,26
144800,Sibiu,Strand,3,65
52500,Sibiu,Lazaret,1,30
42500,Sibiu,Tiglari,2,27
179900,Sibiu,Turnisor,3,61
49900,Sibiu,Stefan cel Mare,2,42
320000,Sibiu,Strand,4,150
65000,Sibiu,Mihai Viteazul,2,36
20000,Sibiu,Tiglari,1,13
160000,Sibiu,Turnisor,5,101
110000,Sibiu,Hipodrom 3,3,83
109999,Sibiu,Arhitectilor,3,64
115000,Sibiu,Vasile Aaron,2,55
95000,Sibiu,Terezian,3,56
86499,Sibiu,Terezian,2,53
87600,Sibiu,Hipodrom 3,2,52
50500,Sibiu,Arhitectilor,1,26
83900,Sibiu,Turnisor,3,47
58999,Sibiu,Vasile Aaron,3,55
119000,Sibiu,Mihai Viteazul,3,66
94000,Sibiu,Mihai Viteazul,2,56
48000,Sibiu,Hipodrom 3,1,26
144800,Sibiu,Strand,3,65
52500,Sibiu,Lazaret,1,30
42500,Sibiu,Tiglari,2,27
179900,Sibiu,Turnisor,3,61
49900,Sibiu,Stefan cel Mare,2,42
320000,Sibiu,Strand,4,150
65000,Sibiu,Mihai Viteazul,2,36
20000,Sibiu,Tiglari,1,13
160000,Sibiu,Turnisor,5,101
110000,Sibiu,Hipodrom 3,3,83
109999,Sibiu,Arhitectilor,3,64
115000,Sibiu,Vasile Aaron,2,55
95000,Sibiu,Terezian,3,56
86499,Sibiu,Terezian,2,53
87600,Sibiu,Hipodrom 3,2,52
50500,Sibiu,Arhitectilor,1,26
83900,Sibiu,Turnisor,3,47
58999,Sibiu,Vasile Aaron,3,55
119000,Sibiu,Mihai Viteazul,3,66
94000,Sibiu,Mihai Viteazul,2,56
48000,Sibiu,Hipodrom 3,1,26
144800,Sibiu,Strand,3,65
52500,Sibiu,Lazaret,1,30
42500,Sibiu,Tiglari,2,27
179900,Sibiu,Turnisor,3,61
49900,Sibiu,Stefan cel Mare,2,42
320000,Sibiu,Strand,4,150
65000,Sibiu,Mihai Viteazul,2,36
20000,Sibiu,Tiglari,1,13
160000,Sibiu,Turnisor,5,101
110000,Sibiu,Hipodrom 3,3,83
109999,Sibiu,Arhitectilor,3,64
115000,Sibiu,Vasile Aaron,2,55
95000,Sibiu,Terezian,3,56
86499,Sibiu,Terezian,2,53
87600,Sibiu,Hipodrom 3,2,52
50500,Sibiu,Arhitectilor,1,26
83900,Sibiu,Turnisor,3,47
58999,Sibiu,Vasile Aaron,3,55
119000,Sibiu,Mihai Viteazul,3,66
94000,Sibiu,Mihai Viteazul,2,56
48000,Sibiu,Hipodrom 3,1,26
144800,Sibiu,Strand,3,65
52500,Sibiu,Lazaret,1,30
42500,Sibiu,Tiglari,2,27
179900,Sibiu,Turnisor,3,61
49900,Sibiu,Stefan cel Mare,2,42
320000,Sibiu,Strand,4,150
65000,Sibiu,Mihai Viteazul,2,36
20000,Sibiu,Tiglari,1,13
160000,Sibiu,Turnisor,5,101
110000,Sibiu,Hipodrom 3,3,83
109999,Sibiu,Arhitectilor,3,64
115000,Sibiu,Vasile Aaron,2,55
95000,Sibiu,Terezian,3,56
86499,Sibiu,Terezian,2,53
87600,Sibiu,Hipodrom 3,2,52
50500,Sibiu,Arhitectilor,1,26
83900,Sibiu,Turnisor,3,47
58999,Sibiu,Vasile Aaron,3,55
119000,Sibiu,Mihai Viteazul,3,66
94000,Sibiu,Mihai Viteazul,2,56
48000,Sibiu,Hipodrom 3,1,26
144800,Sibiu,Strand,3,65
52500,Sibiu,Lazaret,1,30
42500,Sibiu,Tiglari,2,27
179900,Sibiu,Turnisor,3,61
49900,Sibiu,Stefan cel Mare,2,42
320000,Sibiu,Strand,4,150
65000,Sibiu,Mihai Viteazul,2,36
20000,Sibiu,Tiglari,1,13
160000,Sibiu,Turnisor,5,101
110000,Sibiu,Hipodrom 3,3,83
109999,Sibiu,Arhitectilor,3,64
115000,Sibiu,Vasile Aaron,2,55
95000,Sibiu,Terezian,3,56
86499,Sibiu,Terezian,2,53
87600,Sibiu,Hipodrom 3,2,52
50500,Sibiu,Arhitectilor,1,26
83900,Sibiu,Turnisor,3,47
58999,Sibiu,Vasile Aaron,3,55
119000,Sibiu,Mihai Viteazul,3,66
94000,Sibiu,Mihai Viteazul,2,56
48000,Sibiu,Hipodrom 3,1,26
144800,Sibiu,Strand,3,65
52500,Sibiu,Lazaret,1,30
42500,Sibiu,Tiglari,2,27
179900,Sibiu,Turnisor,3,61
49900,Sibiu,Stefan cel Mare,2,42
320000,Sibiu,Strand,4,150
65000,Sibiu,Mihai Viteazul,2,36
20000,Sibiu,Tiglari,1,13
160000,Sibiu,Turnisor,5,101
110000,Sibiu,Hipodrom 3,3,83
109999,Sibiu,Arhitectilor,3,64
115000,Sibiu,Vasile Aaron,2,55
95000,Sibiu,Terezian,3,56
86499,Sibiu,Terezian,2,53
87600,Sibiu,Hipodrom 3,2,52
50500,Sibiu,Arhitectilor,1,26
83900,Sibiu,Turnisor,3,47
58999,Sibiu,Vasile Aaron,3,55
119000,Sibiu,Mihai Viteazul,3,66
94000,Sibiu,Mihai Viteazul,2,56
48000,Sibiu,Hipodrom 3,1,26
144800,Sibiu,Strand,3,65
52500,Sibiu,Lazaret,1,30
42500,Sibiu,Tiglari,2,27
179900,Sibiu,Turnisor,3,61
49900,Sibiu,Stefan cel Mare,2,42
320000,Sibiu,Strand,4,150
65000,Sibiu,Mihai Viteazul,2,36
20000,Sibiu,Tiglari,1,13
160000,Sibiu,Turnisor,5,101
110000,Sibiu,Hipodrom 3,3,83
109999,Sibiu,Arhitectilor,3,64
115000,Sibiu,Vasile Aaron,2,55
95000,Sibiu,Terezian,3,56
86499,Sibiu,Terezian,2,53
87600,Sibiu,Hipodrom 3,2,52
50500,Sibiu,Arhitectilor,1,26
83900,Sibiu,Turnisor,3,47
58999,Sibiu,Vasile Aaron,3,55
119000,Sibiu,Mihai Viteazul,3,66
94000,Sibiu,Mihai Viteazul,2,56
48000,Sibiu,Hipodrom 3,1,26
144800,Sibiu,Strand,3,65
52500,Sibiu,Lazaret,1,30
42500,Sibiu,Tiglari,2,27
179900,Sibiu,Turnisor,3,61
49900,Sibiu,Stefan cel Mare,2,42
320000,Sibiu,Strand,4,150
65000,Sibiu,Mihai Viteazul,2,36
20000,Sibiu,Tiglari,1,13
160000,Sibiu,Turnisor,5,101
110000,Sibiu,Hipodrom 3,3,83
109999,Sibiu,Arhitectilor,3,64
115000,Sibiu,Vasile Aaron,2,55
95000,Sibiu,Terezian,3,56
86499,Sibiu,Terezian,2,53
87600,Sibiu,Hipodrom 3,2,52
50500,Sibiu,Arhitectilor,1,26
83900,Sibiu,Turnisor,3,47
58999,Sibiu,Vasile Aaron,3,55
119000,Sibiu,Mihai Viteazul,3,66
94000,Sibiu,Mihai Viteazul,2,56
48000,Sibiu,Hipodrom 3,1,26
144800,Sibiu,Strand,3,65
52500,Sibiu,Lazaret,1,30
42500,Sibiu,Tiglari,2,27
179900,Sibiu,Turnisor,3,61
49900,Sibiu,Stefan cel Mare,2,42
320000,Sibiu,Strand,4,150
65000,Sibiu,Mihai Viteazul,2,36
